NO,KODE ACCURATE,NAMA BARANG,UPC/BARCODE,NAMA KATEGORI,NAMA BRAND,STATUS,STOK
4865,2512000141,NEW HDMI HDTV 10M BLUE BOX,,KABEL HDMI TO HDMI,,TIDAK,1
4866,2512000142,NEW HEADSET OLIKE GH2 WIRED GAMING - BLACK,8990049011216,HEADSET GAMING WIRED,OLIKE,TIDAK,0
4867,2512000166,NEW KABE BASEUS CRYSTAL SHINE SERIES FAST CHARGING DATA CABLE TYPE-C TO LIGHTNING 20W 2M SKY BLUE - CAJY001403,6932172614485,KABEL DATA USB C TO LIGHTNING,BASEUS,TIDAK,1
4868,2512000075,NEW KABEL AUKEY CB-CL1 MFI C TO LT 1.2M BLACK - AK CB-CL1 BK,,KABEL DATA USB C TO LIGHTNING,AUKEY,TIDAK,0
4869,2512000076,NEW KABEL AUKEY CB-CL2 BN C TO LT 2M BLACK - AK CB-CL2 BK,,KABEL DATA USB C TO LIGHTNING,AUKEY,TIDAK,0
4870,2512000077,NEW KABEL AUKEY CB-DCC241 C to C 240W 1M AL ALLOY GREY - CB-DCC241 GY,689323790418,KABEL DATA USB C TO C,AUKEY,TIDAK,4
4871,2512000078,NEW KABEL AUKEY CB-KCC101 BN C TO C 100W 1M BLACK - AK CB-KCC101 BK,689323785308,KABEL DATA USB C TO C,AUKEY,TIDAK,2
4872,2512000079,NEW KABEL AUKEY CB-KCC101 BN C TO C 100W 1M WHITE - AK CB-KCC101 WH,689323785315,KABEL DATA USB C TO C,AUKEY,TIDAK,3
4873,2512000080,NEW KABEL AUKEY CB-NCL1 BN MFI C TO LT 1M BLACK - AK CB-NCL1 BK,689323785131,KABEL DATA USB C TO LIGHTNING,AUKEY,TIDAK,2
4874,2512000081,NEW KABEL AUKEY CB-NCL2 BN MFI C TO LT 1.8M BLACK - AK CB-NCL2 BK,689323785155,KABEL DATA USB C TO LIGHTNING,AUKEY,TIDAK,3
4875,2512000082,NEW KABEL AUKEY CB-SCL1 CABLE SILICON C TO LT 1M WHITE - AK CB-SCL1 WH,,KABEL DATA USB C TO LIGHTNING,AUKEY,TIDAK,0
4876,2512000094,NEW KABEL AUKEY CB-SCL1 SC MFI C TO LT 1M BLACK - AK CB-SCL1 BK,,KABEL DATA USB C TO LIGHTNING,AUKEY,TIDAK,0
4877,2512000083,NEW KABEL AUKEY CB-SCL1 SC MFI C TO LT 1M BLACK - AK CB-SCL1 WH,,KABEL DATA USB C TO LIGHTNING,AUKEY,TIDAK,0
4878,2512000095,NEW KABEL AUKEY CB-SCL2 SC MFI C TO LT 1.8M WHITE - AK CB-SCL2 WH,,KABEL DATA USB C TO LIGHTNING,AUKEY,TIDAK,0
4879,2512000168,NEW KABEL BASEUS CHARGER FAST CHARGING TYPE-C TO LIGHTNING 2M 20W BLUE – CAJY000303,6932172602789,KABEL DATA USB C TO LIGHTNING,BASEUS,TIDAK,0
4880,2512000167,NEW KABEL BASEUS CHARGER FAST CHARGING TYPE-C TO LIGHTNING 2M 20W PURPLE – CAJY000305,6932172602796,KABEL DATA USB C TO LIGHTNING,BASEUS,TIDAK,1
4881,2512000165,NEW KABEL BASEUS CRYSTAL SHINE SERIES FAST CHARGING DATA CABLE TYPE-C TO LIGHTNING 20W 2M PINK - CAJY001404,6932172614492,KABEL DATA USB C TO LIGHTNING,BASEUS,TIDAK,1
4882,2512000170,NEW KABEL BASEUS CRYSTAL SHINE SERIES FAST CHARGING DATA CABLE USB-A TO TYPE-C 100W 1.2m BLUE – CAJY000403,6932172602819,KABEL DATA USB A TO C,BASEUS,TIDAK,0
4883,2512000169,NEW KABEL BASEUS CRYSTAL SHINE SERIES FAST CHARGING DATA CABLE USB-C TO USB-C BLUE – CAJY000603,6932172602871,KABEL DATA USB C TO C,BASEUS,TIDAK,0
4884,2512000172,NEW KABEL BASEUS CRYSTAL SHINE SERIES FAST CHARGING DATA USB-A TO LIGHTNING 2.4A 1.2m BLACK - CAJY000001,6932172602680,KABEL DATA USB A TO LIGHTNING,BASEUS,TIDAK,1
4885,2512000171,NEW KABEL BASEUS CRYSTAL SHINE SERIES FAST CHARGING DATA USB-A TO LIGHTNING 2.4A 1.2m BLUE - CAJY000003,6932172602697,KABEL DATA USB A TO LIGHTNING,BASEUS,TIDAK,1
4886,2512000158,NEW KABEL BASEUS DYNAMIC CHARGING DATA TYPE-C TO LIGHTNING 20W 1M BLUE – CALD000003,6932172601898,KABEL DATA USB C TO LIGHTNING,BASEUS,TIDAK,0
4887,2512000159,NEW KABEL BASEUS DYNAMIC CHARGING DATA TYPE-C TO LIGHTNING 20W 1M PURPLE - CALD000005–,6932172601904,KABEL DATA USB C TO LIGHTNING,BASEUS,TIDAK,0
4888,2512000161,NEW KABEL BASEUS DYNAMIC SERIES 2.4A USB-A TO LIGHTNING 1M BLUE – CALD000403,6932172602031,KABEL DATA USB A TO LIGHTNING,BASEUS,TIDAK,1
4889,2512000162,NEW KABEL BASEUS DYNAMIC SERIES 2.4A USB-A TO LIGHTNING 1M WHITE – CALD000402,6932172602024,KABEL DATA USB A TO LIGHTNING,BASEUS,TIDAK,1
4890,2512000164,NEW KABEL BASEUS GLIMMER FAST CHARGING DATA CABLE USB-A TO USB-C 100W BLACK – CADH000401,6932172617967,KABEL DATA USB A TO C,BASEUS,TIDAK,0
4891,2512000163,NEW KABEL BASEUS GLIMMER FAST CHARGING DATA CABLE USB-A TO USB-C 100W WHITE – CADH000402,6932172617981,KABEL DATA USB A TO C,BASEUS,TIDAK,0
4892,2512000160,NEW KABEL BASEUS KABEL DYNAMIC CHARGING DATA TYPE-C TO LIGHTNING 20W 1M WHITE - CALD000002,6932172601881,KABEL DATA USB C TO LIGHTNING,BASEUS,TIDAK,0
4893,2512000157,NEW KABEL BASEUS TUNGSTEN GOLD FAST CHARGING USB-A TO LIGHTNING 2.4A 1M – (CALWJ-01),6953156204959,KABEL DATA USB A TO LIGHTNING,BASEUS,TIDAK,0
4894,2512000109,NEW KABEL CONSOLE USB TO RJ45 1.8M,,,,TIDAK,0
4895,2512000105,NEW KASPERSKY PREMIUM 3U 1Y,2512000105,ANTI VIRUS,KASPERSKY,TIDAK,0
4896,2512000138,NEW KEYBOARD LENOVO IDEAPAD 14-G2 GREY BACKLIT,,SPAREPART LAPTOP,LENOVO,TIDAK,0
4897,2512000152,NEW MICRO SD OLIKE TF-08 8GB 90 MB/S - BLACK,8990049010455,MICRO SD,OLIKE,TIDAK,2
4898,2512000153,NEW MICRO SD OLIKE TF-128 12GB 90MB/S - BLACK,8990049010530,MICRO SD,OLIKE,TIDAK,0
4899,2512000205,"NEW MONITOR MSI MAG 274QF X24 27"" FLAT IPS WQHD 240Hz",,"MONITOR 27""",MSI,TIDAK,2
4900,2512000099,NEW MONITOR MSI PRO MP2412 24″ FLAT VA FHD 100Hz,,"MONITOR 24""",MSI,TIDAK,0
4901,2512000137,"NEW MONITOR SAMSUNG ODYSSEY G7 G70B 32"" FLAT IPS 4K UHD 144HZ - S32BG700EE",,"MONITOR 32""",SAMSUNG,TIDAK,0
4902,2512000108,"NEW MONITOR SAMSUNG ODYSSEY G3 G30D 24"" FLAT VA FHD 180HZ - S24DG302EE",8806095544984,"MONITOR 24""",SAMSUNG,TIDAK,10
4903,2512000107,NEW MOUSE AJAZZ AJ179 V2 TITAN - BLACK,6976412987038,MOUSE GAMING WIRELESS,AJAZZ,TIDAK,3
4904,2512000087,NEW MOTHERBOARD ASROCK A620AI WIFI AM5 DDR5 - ITX,4710483942747,MOBO AM5 - DDR5,ASROCK,TIDAK,2
4905,2512000115,NEW MOTHERBOARD ASROCK B650M-H/M.2+ WIFI AM5 DDR5 - mATX,4710483949913,MOBO AM5 - DDR5,ASROCK,TIDAK,0
4906,2512000089,NEW MOTHERBOARD ASROCK B850 CHALLENGER WIFI BLACK AM5 DDR5 - ATX,4711581491960,MOBO AM5 - DDR5,ASROCK,TIDAK,1
4907,2512000088,NEW MOTHERBOARD ASROCK B850 CHALLENGER WIFI WHITE AM5 DDR5 - ATX,4711581491977,MOBO AM5 - DDR5,ASROCK,TIDAK,1
4908,2512000085,NEW MOTHERBOARD ASROCK B650M PG RIPTIDE WIFI WHITE AM5 DDR5 - mATX,4710483947094,MOBO AM5 - DDR5,ASROCK,TIDAK,0
4909,2512000145,NEW MOUSE OLIKE M4 WIRELESS 1600DPI - BLUE,8990049005390,MOUSE OFFICE WIRELESS,OLIKE,TIDAK,2
4910,2512000147,NEW MOUSEPAD OLIKE MP1L (220x180mm) BLACK,8990049005369,MOUSEPAD BASIC,OLIKE,TIDAK,0
4911,2512000146,NEW MOUSEPAD OLIKE MP1S (220X180mm) BLACK,8990049005345,MOUSEPAD BASIC,OLIKE,TIDAK,0
4912,2512000140,NEW NB ACER ASPIRE GO 14 AG14-72P-38GD INTEL CORE I3-1315U 8GB 512GB SSD 14″ WUXGA WIN 11 HOME + OHM 2024 + M365,,LAPTOP,ACER,TIDAK,3
4913,2512000209,NEW NB ASUS VIVOBOOK 14 A1404VAP VIPS5853M INTEL CORE 5-120U 8GB 512GB SSD 14″ FHD WIN 11 HOME + OHM 2024 + M365 SILVER,,LAPTOP,ASUS,TIDAK,0
4914,2512000121,NEW NB ASUS VIVOBOOK K16 K3605VC I535B1T-HM INTEL I5-13420H 8GB 512GB RTX3050 4GB 16″ IPS WIN 11 HOME + OHM 2024 + M365 (INDIE BLACK) - LAMA,,LAPTOP,ASUS,TIDAK,0
4915,2512000206,"NEW NB AXIOO HYPE-R X8 OLED RYZEN 7-6850 16GB 512GB 14"" OLED WIN 11 HOME (GREY)",2512000206,LAPTOP,AXIOO,TIDAK,3
4916,2512000119,NEW NB LENOVO IDEAPAD SLIM 3 14IAU7 82RJ00GBID INTEL I3-1215U 8GB 256GB 14″ FHD TN WIN 11 HOME + OHS 2021 (MISTY BLUE),,LAPTOP,LENOVO,TIDAK,0
4917,2512000120,NEW NB LENOVO IDEAPAD SLIM 3 14IAU7 82RJ00GCID INTEL I3-1215U 8GB 256GB 14″ FHD TN WIN 11 HOME + OHS 2021 (ABYSS BLUE),,LAPTOP,LENOVO,TIDAK,0
4918,2512000084,NEW NB LENOVO IDEAPAD SLIM 3 14IRH10 83K000C0ID INTEL I7-13620H 16GB 512GB 14″ WIN 11 HOME + OHM 2024 + M365 (LUNA GREY),,LAPTOP,LENOVO,TIDAK,1
4919,2512000122,NEW NB LENOVO IDEAPAD SLIM 3 14IRU8 82X6006EID INTEL I3-1315U 8GB 512GB 14″ FHD W11 HOME + OHM 2024 + M365 (ABYSS BLUE),0199272323877,LAPTOP,LENOVO,TIDAK,0
4920,2512000110,NEW NB LENOVO IDEAPAD SLIM 3 15IRU8 82X700JVID INTEL I3-1315U 8GB 512GB 15.6″ FHD TN WIN 11 HOME + OHM 2024 + M365 (ARTIC GREY),,LAPTOP,LENOVO,TIDAK,1
4921,2512000207,NEW NB LENOVO IPS3 141RU8 AMD RYZEN7-7735HS 8GB 512GB 83K6005MID LUNA GREY,,LAPTOP,LENOVO,TIDAK,0
4922,2512000208,NEW NB LENOVO IPS3 141RU8 AMD RYZEN7-7735HS 8GB 512GB 83K6005NID COSMIC BLUE,,LAPTOP,LENOVO,TIDAK,0
4923,2512000093,NEW POWER SUPPLY ASROCK CHALLENGER CL-850G 850W 80+ GOLD - NON MODULAR - BLACK,4710483948350,PSU 850W,ASROCK,TIDAK,2
4924,2512000092,NEW POWER SUPPLY ASROCK STEEL LEGEND SL-750G 750W 80+ GOLD - FULL MODULAR - BLACK,4710483948978,PSU 750W,ASROCK,TIDAK,0
4925,2512000090,NEW POWER SUPPLY ASROCK STEEL LEGEND SL-850G 850W 80+ GOLD - FULL MODULAR - BLACK,4710483949050,PSU 850W,ASROCK,TIDAK,2
4926,2512000091,NEW POWER SUPPLY ASROCK STEEL LEGEND SL-850GW 850W 80+ GOLD - FULL MODULAR - WHITE,4710483949067,PSU 850W,ASROCK,TIDAK,1
4927,2512000096,NEW POWERBANK AUKEY PB-MS02 10.000MAH WC GREY - AK PB-MS02 GY,689323786107,POWERBANK,AUKEY,TIDAK,3
4928,2512000097,NEW POWERBANK AUKEY PB-MS03 5.000MAH WC WHITE - PB-MS03 WH,,POWERBANK,AUKEY,TIDAK,0
4929,2512000098,NEW POWERBANK AUKEY PB-MS03 5.000MAH WC GRAY - PB-MS03 GY,689323789085,POWERBANK,AUKEY,TIDAK,3
4930,2512000189,NEW POWERBANK BASEUS AIRPOW LITE 12W 10000mAh DUAL OUTPUT TYPE C & USB COSMIC BLACK - P10067501123-00,6932172652623,POWERBANK,BASEUS,TIDAK,1
4931,2512000188,NEW POWERBANK BASEUS AIRPOW lITE 12W 10000mAh DUAL OUTPUT Type C & USB MOON WHITE - P10067501213-00,6932172652616,POWERBANK,BASEUS,TIDAK,2
4932,2512000086,NEW PROCESSOR AMD RYZEN 7 7800X3D 4.2GHz AM5 TRAY,2512000086,PROCESSOR RYZEN 7,AMD,TIDAK,0
4933,2512000127,NEW PROCESSOR AMD RYZEN 7 5700G 3.8GHz AM4 TRAY,,PROCESSOR RYZEN 7,AMD,TIDAK,4
4934,2512000126,NEW RAM SODIMM DDR5 ADATA 32GB 5600MHZ,4711085941114,SODIMM DDR5,ADATA,TIDAK,0
4935,2512000112,NEW SCANNER CANON LIDE 300,,SCANNER,CANON,TIDAK,0
4936,2512000200,NEW SPEAKER OLIKE S4H WIRELESS - NAVY BLUE,8990049006816,SPEAKER BLUETOOTH,OLIKE,TIDAK,2
4937,2512000195,NEW SPEAKER OLIKE KM3 WIRELESS - BLACK,8990049011551,SPEAKER BLUETOOTH,OLIKE,TIDAK,0
4938,2512000204,NEW SPEAKER OLIKE KM4 WIRELESS - BLACK,8990049010691,SPEAKER BLUETOOTH,OLIKE,TIDAK,1
4939,2512000194,NEW SPEAKER OLIKE S10H WIRELESS - BLACK,8990049012022,SPEAKER BLUETOOTH,OLIKE,TIDAK,1
4940,2512000199,NEW SPEAKER OLIKE S5H WIRELESS - BLACK,8990049009435,SPEAKER BLUETOOTH,OLIKE,TIDAK,0
4941,2512000203,NEW SPEAKER OLIKE S7 WIRELESS - BLACK,8990049003303,SPEAKER BLUETOOTH,OLIKE,TIDAK,0
4942,2512000151,NEW SPEAKER OLIKE SC07 WIRED - BLACK,8990049013548,SPEAKER WIRED,OLIKE,TIDAK,0
4943,2512000198,NEW SPEAKER OLIKE SF12 WIRELESS - BLACK,8990049013487,SPEAKER BLUETOOTH,OLIKE,TIDAK,0
4944,2512000197,NEW SPEAKER OLIKE SF18 WIRELESS - BLACK,8990049012039,SPEAKER BLUETOOTH,OLIKE,TIDAK,0
4945,2512000196,NEW SPEAKER OLIKE SF9 MINI WIRELESS - BLACK,8990049010554,SPEAKER BLUETOOTH,OLIKE,TIDAK,0
4946,2512000201,NEW SPEAKER OLIKE SV2 WIRELESS - BLACK,8990049011247,SPEAKER BLUETOOTH,OLIKE,TIDAK,1
4947,2512000150,NEW SPEAKER OLKIE SC08 DUAL MODE - BLACK,8990049011544,SPEAKER BLUETOOTH,OLIKE,TIDAK,0
4948,2512000202,NEW SPEKAER OLIKE SF11 WIRELESS - BLACK,8990049010806,SPEAKER BLUETOOTH,OLIKE,TIDAK,1
4949,2512000104,"NEW SSD SATA VENOMRX SUPER VRX 2.5"" 128GB",2512000104,SATA 128 GB,VENOMRX,TIDAK,0
4950,2512000103,NEW SYNOLOGY DISK STATION DS425+ 4-BAY 2.0 GHZ 2GB,,,,TIDAK,0
4951,2512000111,"NEW TABLET MOTOROLA MOTOPAD 60 LITE HELIO G85 4GB 128GB EMMC 10.1"" WUXGA IPS ANDROID 15",0199271600078,TAB,MOTOROLA,TIDAK,0
4952,2512000136,NEW THERMAL PASTA SPLAVE ONE HIGH PERFORMANCE 1 GRAM,197644101290,THERMAL PASTE,SPLAVE,TIDAK,1
4953,2512000101,NEW TINTA EPSON 057 BLACK,8886482305077,TINTA,EPSON,TIDAK,1
4954,2512000100,NEW TINTA EPSON 057 MAGENTA,8886482305091,TINTA,EPSON,TIDAK,1
4955,2512000102,NEW TINTA EPSON 057 YELLOW,8886482305107,TINTA,EPSON,TIDAK,1
4956,2512000130,NEW TINTA HP GT52 CYAN,,TINTA,HP,TIDAK,2
4957,2512000131,NEW TINTA HP GT52 MAGENTA,,TINTA,HP,TIDAK,2
4958,2512000132,NEW TINTA HP GT52 YELLOW,,TINTA,HP,TIDAK,2
4959,2512000129,NEW TINTA HP GT53 BLACK,,TINTA,HP,TIDAK,5
4960,2512000071,NEW TWS AUKEY EP-B2 BEYOND ANC ELITE ELITE WHITE - EP-B2 WH,,TWS,AUKEY,TIDAK,2
4961,2512000069,NEW TWS AUKEY EP-B2 BEYOND ANC ELITE GRAY - EP-B2 GY,,TWS,AUKEY,TIDAK,2
4962,2512000070,NEW TWS AUKEY EP-B1 BEYOND ANC PRO GRAY (POSTEL) - EP-B1 GY,,TWS,AUKEY,TIDAK,2
4963,2512000072,NEW TWS AUKEY EP-M3A MOVE VIBE CELADON - AK EP-M3A CE,689323787999,TWS,AUKEY,TIDAK,2
4964,2512000073,NEW TWS AUKEY EP-M3A MOVE VIBE WHITE - AK EP-M3A WH,689323788026,TWS,AUKEY,TIDAK,3
4965,2512000074,NEW TWS AUKEY EP-M3A MOVE VIBE LAVENDER - AK EP-M3A LV,,TWS,AUKEY,TIDAK,0
4966,2512000143,NEW PHONE HOLDER OLIKE HC9 WHITE,8990049007530,PHONE HOLDER,OLIKE,TIDAK,0
4967,2512000179,NEW USB HUB BASEUS 6in1 METAL USB Type C HUB to HDMI 4K 3.0 RJ45 PD FAST CHARGING CARD COMPUTER SPLITTER GRAY - B00052807813-01,6932172630720,USB HUB (DOCKING STATION),BASEUS,TIDAK,0
4968,2512000139,NEW WEBCAM LOGITECH C922 PRO STREAM FHD - BLACK,097855124302,WEBCAM,LOGITECH,TIDAK,2
4969,2512000224,1 SET PC RAKITAN OFFICE PHOTOBOX,,,,TIDAK,0
4970,2512000264,NEW BATERAI ACER ASPIRE N16C7 FOR TOOLS,,BATERAI LAPTOP,ACER,TIDAK,0
4971,2512000211,NEW BATERAI ASUS X550A,,BATERAI LAPTOP,ASUS,TIDAK,0
4972,2512000248,NEW BATERAI HP KI04,,BATERAI LAPTOP,HP,TIDAK,0
4973,2512000268,NEW BATERAI HP LAPTOP TF03XI,,BATERAI LAPTOP,HP,TIDAK,0
4974,2512000245,NEW CANON CARTRIDGE 810 ORIGINAL BLACK,4960999617053,TINTA CATRIDGE,CANON,TIDAK,5
4975,2601000001,NEW CASING DIGITAL ALLIANCE OASIS PRO GAMER BLACK - MIDDLE TOWER,,CASING PC GAMING,DIGITAL ALLIANCE,TIDAK,16
4976,2512000249,NEW CASING PARADOX GAMING BLADESTORM - M - BLACK,2512000249,,,TIDAK,7
4977,2512000250,NEW CASING PARADOX GAMING STEELBUSTER - ATX,2512000250,,,TIDAK,5
4978,2512000215,NEW CASING PARADOX U621 HOMURA V2 BLACK,2512000215,,,TIDAK,5
4979,2512000269,NEW CASING RAPTOR GLASS FLOW A SERIES INCLUDE 3 FAN RGB WHITE,,,POWER UP,TIDAK,0
4980,2512000231,NEW COOLINGPAD DEEPCOOL MULTI CORE X6 BLACK,6933412725220,COOLINGPAD,DEEPCOOL,TIDAK,0
4981,2512000232,NEW COOLINGPAD DEEPCOOL U PAL BLACK,,COOLINGPAD,DEEPCOOL,TIDAK,0
4982,2512000233,NEW COOLINGPAD DEEPCOOL WIND PAL MINI - N110/N114,6933412775287,COOLINGPAD,DEEPCOOL,TIDAK,33
4983,2512000275,NEW FAN HP PAVILION GAMING 15-EC FOR SERVICE,,SPAREPART LAPTOP,HP,TIDAK,0
4984,2512000217,NEW FAN PROCESSOR PARADOX HYPERSONIC 421-B ARGB - BLACK,,,,TIDAK,0
4985,2512000280,NEW CONTROLLER ASUS ROG XBOX ALLY X RC73XA GAMING HANDHELD RYZEN Z2 EXTREME 24GB 1TB 7″ FHD TOUCH WIN 11 HOME,4711636155946,HANDHELD,ASUS,TIDAK,0
4986,2512000279,NEW CONTROLLER ASUS ROG XBOX ALLY RC73YA GAMING HANDHELD RYZEN Z2 A 16GB 512GB 7″ FHD TOUCH WIN 11 HOME,4711636151023,HANDHELD,ASUS,TIDAK,1
4987,2601000002,NEW HANDPHONE MOTOROLA EDGE 60 FUSION XT2503-6 12GB 256GB,,HANDPHONE,MOTOROLA,TIDAK,0
4988,2512000212,NEW HEADSET RAZER KRAKEN X LITE WIRED - BLACK,,HEADSET GAMING WIRED,RAZER,TIDAK,0
4989,2512000220,NEW KABEL WEKOME WDC-41 TYPE-C TO TYPE-C 100W 1.2M BLACK,6941027650776,KABEL DATA USB C TO C,WEKOME,TIDAK,44
4990,2512000222,NEW KABEL WEKOME WDC-42 TYPE-C TO LIGHTNING 35W 1M BLACK,6941027650783,KABEL DATA USB C TO C,WEKOME,TIDAK,45
4991,2512000221,NEW KABEL WEKOME WDC-43 TYPE-C TO TYPE-C 65W 1M BLACK,6941027650790,KABEL DATA USB C TO C,WEKOME,TIDAK,44
4992,2512000235,NEW KEYBOARD LAPTOP ACER ASPIRE,,SPAREPART LAPTOP,ACER,TIDAK,0
4993,2512000263,NEW KEYBOARD LAPTOP ACER FOR SERVICE,,SPAREPART LAPTOP,ACER,TIDAK,0
4994,2512000281,NEW KEYBOARD LENOVO FOR SERVICE,,SPAREPART LAPTOP,LENOVO,TIDAK,0
4995,2512000226,NEW KEYBOARD LENOVO LEGION 5 BACKLIT - BLUE BACKLIT,,SPAREPART LAPTOP,LENOVO,TIDAK,0
4996,2512000255,NEW KEYBOARD REXUS HEROIC KX4 TKL BLACK - BROWN SWITCH,,KEYBOARD GAMING WIRED,REXUS,TIDAK,0
4997,2512000253,NEW KEYBOARD REXUS LEGIONARE MX5.2 TKL SNOWY BLACK - BLUE SWITCH,,KEYBOARD GAMING WIRED,REXUS,TIDAK,0
4998,2512000277,NEW KEYBOARD REXUS LEGIONARE MX5.2 TKL STRATO BLACK - RED SWITCH,6991003218681,KEYBOARD GAMING WIRED,REXUS,TIDAK,0
4999,2512000260,NEW KEYBOARD LEGIONARE REXUS MX5.2 TKL SMOKY BLUE - BROWN SWITCH,2512000260,KEYBOARD GAMING WIRED,REXUS,TIDAK,2
5000,2512000261,NEW KEYBOARD REXUS LEGIONARE MX5.2 TKL STRATO BLACK - BROWN SWITCH,,KEYBOARD GAMING WIRED,REXUS,TIDAK,0
5001,2512000236,NEW LCD LAPTOP HP FOR SERVICE,,SPAREPART LAPTOP,HP,TIDAK,0
5002,2512000251,NEW LIQUID COOLER ASUS ROG RYUO IV SLC 360 ARGB - SCREEN - BLACK,4711387850657,,,TIDAK,1
5003,2512000274,NEW LIQUID COOLER MSI MAG CORELIQUID A13 240 RGB - WHITE,4711377276672,,,TIDAK,4
5004,2512000273,NEW LIQUID COOLER MSI MAG CORELIQUID A13 360 RGB - WHITE,4711377276689,,,TIDAK,1
5005,2512000256,NEW MEJA REXUS GAMING DESK RISE RXD-146 - WHITE,2512000256,MEJA GAMING,REXUS,TIDAK,8
5006,2512000258,NEW MEJA STANDING DESK REXUS MEZZA FOLD RSD-03 - WHITE,2512000258,MEJA GAMING,REXUS,TIDAK,4
5007,2512000259,NEW MEJA STANDING DESK REXUS MEZZA PLUS RSD-02 - BLACK,2512000259,MEJA GAMING,REXUS,TIDAK,2
5008,2512000257,NEW MEJA STANDING DESK REXUS MEZZA PLUS RSD-02 - WHITE,2512000257,MEJA GAMING,REXUS,TIDAK,2
5009,2512000246,"NEW MONITOR MSI MAG 273QP QD-OLED X24 27"" FLAT WQHD 240Hz",,"MONITOR 27""",MSI,TIDAK,0
5010,2512000267,NEW MONITOR XYZ X-EYE 22″ FLAT LCD FHD 75Hz,,"MONITOR 22""",XYZ,TIDAK,10
5011,2512000276,NEW MOTHERBOARD ASUS PRIME H610M-K D4-CSM LGA1700 DDR4 - mATX,,MOBO LGA1700 - DDR4,ASUS,TIDAK,0
5012,2512000234,NEW MOTHERBOARD MSI PRO H610M-E LGA1700 DDR5 - mATX,4711377125147,MOBO LGA1700 - DDR5,MSI,TIDAK,15
5013,2512000272,NEW MOTHERBOARD MSI PRO H810M-B LGA1851 DDR5 - mATX,4711377337977,MOBO LGA1851 - DDR5,MSI,TIDAK,3
5014,2512000238,NEW NB ACER ASPIRE GO 14 AG14-72P-50C7 INTEL CORE 5-120U 16GB 512GB SSD 14″ WUXGA WINDOWS 11 HOME + OHM 2024 + M365 PURE SILVER,4711474719096,LAPTOP,ACER,TIDAK,7
5015,2512000271,NEW NB ACER ASPIRE LITE AL14 37P 32AV INTEL CORE 3-N355/8GB 512GB SSD 14″ FHD/WIN 11 HOME + OHM 2024 + M365,,LAPTOP,ACER,TIDAK,0
5016,2512000240,"NEW NB ADVAN WORKMATE RYZEN 5-3500U 8GB 256GB 14"" FHD WIN 11 HOME (LIGHT BLUE)",,LAPTOP,ADVAN,TIDAK,2
5017,2512000243,"NEW NB ADVAN SOULMATE X2 AMD ATHLON 3020E 8GB 128GB 14"" FHD WIN 11 HOME (WHITE)",,LAPTOP,ADVAN,TIDAK,3
5018,2512000241,NEW NB ADVAN SOULMATE X2 AMD ATHLON 3020E 8GB 128GB 14″ W11 GREY,,LAPTOP,ADVAN,TIDAK,0
5019,2512000242,NEW NB ADVAN SOULMATE X2 AMD ATHLON 3020E 8GB 128GB 14″ FHD WIN 11 HOME (MIDGNIGHT BLUE),,LAPTOP,ADVAN,TIDAK,2
5020,2512000239,NEW NB ASUS VIVOBOOK 14 A1404VAP VIPS7113M INTEL CORE 7-150U 16GB 1TB SSD 14″ FHD IPS WIN 11 HOME + OHM 2024 + M365,,LAPTOP,ASUS,TIDAK,0
5021,2512000210,NEW PCB LENOVO ORI,,SPAREPART LAPTOP,LENOVO,TIDAK,0
5022,2512000266,NEW POWER SUPPLY COUGAR POLAR X2 1200W 80+ PLATINUM - FULL MODULAR - BLACK,,PSU 1200W,COUGAR,TIDAK,0
5023,2512000265,NEW POWER SUPPLY COUGAR POLAR 1200W 80+ PLATINUM - FULL MODULAR,4710483772351,PSU 1200W,COUGAR,TIDAK,0
5024,2512000216,NEW POWER SUPPLY PARADOX BASIC 500W - BLACK,2512000216,PSU 500W,PARADOX GAMING,TIDAK,1
5025,2512000214,NEW PROCESSOR AMD RYZEN 5 5600GT 3.6GHz AM4 TRAY,,PROCESSOR RYZEN 5,AMD,TIDAK,6
5026,2512000213,NEW PROCESSOR AMD RYZEN 5 8400F MPK (TRAY+FAN),2512000213,PROCESSOR RYZEN 5,AMD,TIDAK,4
5027,2512000228,NEW PROCESSOR INTEL CORE I5-10400F 2.9GHz LGA1200 TRAY,2512000228,PROCESSOR INTEL I5,INTEL,TIDAK,6
5028,2512000227,NEW PROCESSOR INTEL CORE I5-14400F 2.5GHz LGA1700 TRAY,,PROCESSOR INTEL I5,INTEL,TIDAK,5
5029,2512000270,NEW PROCESSOR INTEL CORE I7-12700F 2.1GHz LGA1700 TRAY,2512000270,PROCESSOR INTEL I7,INTEL,TIDAK,1
5030,2512000229,NEW PROCESSOR INTEL CORE I7-8700 3.2GHz TRAY,2512000229,PROCESSOR INTEL I7,INTEL,TIDAK,6
5031,2512000230,NEW PROCESSOR INTEL CORE I7-4790 3.6GHz LGA1150 TRAY,2512000230,PROCESSOR INTEL I7,INTEL,TIDAK,5
5032,2601000008,NEW RAM LONGDIMM DDR4 KINGBANK SOARBLADE 32GB (2X16GB) 3600MHZ XMP RGB BLACK,,LONGDIMM DDR4,KINGBANK,TIDAK,0
5033,2601000009,NEW RAM LONGDIMM DDR4 KINGBANK SOARBLADE 32GB (2X16GB) 3600MHZ XMP RGB BLACK C16,,LONGDIMM DDR4,KINGBANK,TIDAK,0
